@relation USER32
@attribute a0 {210.2, 232.2, 261.3, 265.4, 227.3, 211.1, 222.2, 217.2, 252.3, 245.3, 242.3, 243.3, 215.2, 237.2, 218.1, 225.1, 258.2, 221.2, 297.4, 232.3, 228.3, 215.3, 217, 214.1, 213, 243.2, 235.3, 273.4, 253.4, 274.2, 265.3, 276.4, 295.4, 271.4, 221.3, 224.3, 227.2, 235.2}
@attribute a1 integer [0, 4]
@attribute a2 integer [40, 66]
@attribute a3 real [19.7523216264384, 563.244629452282]
@attribute a4 real [51.16359537012, 128.155544391628]
@attribute a5 real [0.147948424667565, 0.217754403401746]
@attribute a6 integer [6, 19]
@attribute a7 real [22.8396686263825, 542.195848230155]
@attribute a8 real [55.6253122925142, 115.039271228719]
@attribute a9 integer [10, 16]
@attribute a10 real [0.00336247478143914, 0.725019364833462]
@attribute a11 real [1.50996226549286E-7, 1.27834541888167E-6]
@attribute a12 real [1.0, 1.00758725341426]
@attribute a13 real [-0.847743428665895, -0.0395381385584325]
@attribute a14 real [0.152256571334105, 0.524983454665784]
@attribute a15 real [0.220515633571037, 0.985154905335628]
@attribute a16 real [0.321446636317653, 1.00078822911193]
@attribute a17 real [4.86938791507341E-5, 2.37326026890753E-4]
@attribute a18 real [3.81485027765463E-5, 1.32342011260446E-4]
@attribute a19 real [8.86586284853052, 10.0]
@attribute a20 real [1.67198568952991E-7, 2.32747072393069E-6]
@attribute a21 real [-0.779484366428963, -0.0148450946643718]
@attribute a22 real [0.748262075120886, 0.842765765224194]
@attribute a23 real [-0.686140617096611, 0.0]
@attribute a24 real [0.152256571334105, 0.960461861441568]
@attribute a25 real [0.992469879518072, 1.0]
@attribute a26 integer [11, 50]
@attribute a27 real [-0.847743428665895, -0.475016545334216]
@attribute a28 real [4.87305487305487E-4, 6.47887323943662E-4]
@attribute a29 integer [5, 46]
@attribute a30 real [0.224329361737795, 0.300129477987871]
@attribute a31 real [10505.2295192959, 32803.391056137]
@attribute a32 real [0.346867755149616, 0.729918100009532]
@attribute a33 real [2.76995305164319E-4, 4.18899171943497E-4]
@attribute a34 real [3.94574599260173E-4, 4.88245931283906E-4]
@attribute a35 real [3.9004707464694E-4, 5.68807339449541E-4]
@attribute a36 integer [1, 2]
@inputs a0, a1, a2, a3, a4, a5, a6, a7, a8, a9, a10, a11, a12, a13, a14, a15, a16, a17, a18, a19, a20, a21, a22, a23, a24, a25, a26, a27, a28, a29, a30, a31, a32, a33, a34, a35
@outputs a36
@data
261.3, 2, 58, 456.058280438974, 117.18128768186, 0.191992842502959, 15, 370.905611798653, 86.5481951821646, 15, 0.0727133562954458, 2.28305785287352E-7, 1.00758725341426, -0.409821586292175, 0.174350821409645, 0.667425392008093, 0.321446636317653, 8.29167185863391E-5, 5.83536843045354E-5, 9.07768848067355, 1.96150040880682E-7, -0.340161861406171, 0.789240006504226, -0.686140617096611, 0.590178413707825, 0.992469879518072, 34, -0.825649178590355, 5.10118043844857E-4, 28, 0.251701142276794, 26391.6766169154, 0.367977604248055, 3.6256323777403E-4, 4.46880269814503E-4, 4.51096121416526E-4, 1
217.2, 1, 48, 38.6248758873955, 104.767288519573, 0.15210182183172, 13, 44.5750907837487, 115.039271228719, 11, 0.516574585635359, 3.69276703488867E-7, 1.00078822911193, -0.324538713571305, 0.489739610277634, 0.55911718339464, 1.00078822911193, 7.78374989009252E-5, 5.1126579291882E-5, 9.8572744014733, 4.36841526209227E-7, -0.441671045717288, 0.836552060852187, 0.0, 0.675461286428695, 0.999212391703859, 12, -0.510260389722366, 5.41802895843064E-4, 9, 0.254431195070895, 31762.1445672192, 0.438898862956314, 4.11022886501635E-4, 4.53059318075666E-4, 5.13778608127044E-4, 1
245.3, 3, 49, 52.1077832598403, 122.098205888081, 0.173996563635774, 10, 51.7895779272303, 108.491253804954, 12, 0.0570729718711781, 3.46914759597447E-7, 1.0, -0.327652982184353, 0.421998450813323, 0.559751323969606, 0.795302786092563, 6.70346672999532E-5, 4.5101713413431E-5, 9.22136159804321, 3.3171488610993E-7, -0.440248676030394, 0.798080791655939, -0.204697213907437, 0.672347017815647, 1.0, 33, -0.578001549186677, 5.61450044208665E-4, 12, 0.241998627406019, 28126.3995108031, 0.526574275975358, 3.05039787798408E-4, 4.64190981432361E-4, 4.95137046861185E-4, 1
242.3, 0, 47, 45.8020525442326, 74.6743854420065, 0.188254738936554, 12, 90.4116605789772, 73.2712238913849, 12, 0.00412711514651259, 5.18548737145863E-7, 1.0, -0.715201281794512, 0.284798718205488, 0.8590275160196, 0.8590275160196, 1.26449467982616E-4, 6.71881511231487E-5, 10.0, 5.89159629012533E-7, -0.1409724839804, 0.831986274694703, -0.1409724839804, 0.284798718205488, 1.0, 32, -0.715201281794512, 5.11762278167561E-4, 26, 0.250383511853036, 28475.7453569955, 0.346867755149616, 3.59059017746595E-4, 4.49855550969872E-4, 4.4572843582336E-4, 1
243.3, 1, 60, 319.602912526446, 105.64822836062, 0.147948424667565, 16, 75.6105698015946, 95.1184047625166, 14, 0.543362104397863, 3.58586787841088E-7, 1.0, -0.393102134146341, 0.47217987804878, 0.435734617911101, 0.960148894241296, 6.83388528837389E-5, 5.94709491463482E-5, 9.90957665433621, 3.57596216603958E-7, -0.564265382088899, 0.813745249144384, -0.0398511057587037, 0.606897865853659, 1.0, 33, -0.52782012195122, 5.01866445458316E-4, 18, 0.229388841190877, 28360.8503904644, 0.389490386213892, 3.7328909166321E-4, 4.72832849440066E-4, 4.64537536291995E-4, 1
215.2, 1, 49, 369.668141906557, 112.568967469101, 0.163169351345322, 14, 542.195848230155, 108.494632485895, 12, 0.512081784386617, 1.50996226549286E-7, 1.0, -0.371896053897979, 0.415784408084697, 0.532963219986121, 0.965070552856812, 6.51934852948675E-5, 5.42505172145741E-5, 9.85594795539033, 2.25214710785376E-7, -0.467036780013879, 0.826446610160842, -0.0349294471431876, 0.628103946102021, 1.0, 12, -0.584215591915303, 5.98774163130599E-4, 10, 0.264027983900965, 32065.9502788104, 0.391402034189722, 3.53606789250354E-4, 4.85619990570486E-4, 4.76190476190476E-4, 1
237.2, 1, 55, 70.4343468462809, 104.283848719962, 0.168423949844035, 13, 46.1663853105986, 93.3326318557786, 14, 0.557335581787521, 3.72301018636942E-7, 1.0, -0.324820143884892, 0.439388489208633, 0.632450331125828, 0.980605487228004, 6.72693698144438E-5, 5.11537581970267E-5, 9.78920741989882, 3.5814922553086E-7, -0.367549668874172, 0.798099645546968, -0.0193945127719962, 0.675179856115108, 1.0, 23, -0.560611510791367, 5.34022394487511E-4, 20, 0.254795933377507, 29093.6808600337, 0.453640205296173, 3.78983634797588E-4, 4.5650301464255E-4, 4.69422911283376E-4, 1
225.1, 0, 48, 42.1733485556347, 113.165592593386, 0.156093170731377, 12, 42.3805070495597, 113.654184399217, 12, 0.00444247001332741, 3.9147741407584E-7, 1.0, -0.529332886356017, 0.470667113643983, 0.985154905335628, 0.985154905335628, 6.93900454442784E-5, 5.40604980263168E-5, 10.0, 3.88294670871971E-7, -0.0148450946643718, 0.826398194601295, -0.0148450946643718, 0.470667113643983, 1.0, 25, -0.529332886356017, 5.37538871612617E-4, 12, 0.246219923029649, 30662.7712127943, 0.42835169450062, 3.55397601066193E-4, 4.57574411372723E-4, 4.93114171479343E-4, 1
258.2, 1, 59, 44.1102540427197, 113.361318415785, 0.155821611959741, 17, 43.3861898810645, 109.8204785992, 15, 0.725019364833462, 3.8244628990954E-7, 1.0, -0.187254901960784, 0.478921568627451, 0.661687525232136, 0.902906742026645, 7.32061179299756E-5, 5.92586778145587E-5, 9.76762199845081, 3.54186711837406E-7, -0.338312474767864, 0.815656804807876, -0.0970932579733549, 0.812745098039216, 1.0, 39, -0.521078431372549, 4.9563838223632E-4, 20, 0.234325087725724, 26733.9949651433, 0.421500538698471, 3.60824742268041E-4, 4.71847739888977E-4, 4.59952418715305E-4, 1
232.3, 0, 53, 48.5535143705113, 112.660846290091, 0.167037748231455, 13, 38.1061761123797, 102.323873287051, 12, 0.00430477830391735, 4.3780035676831E-7, 1.0, -0.475016545334216, 0.524983454665784, 0.95171434368026, 0.95171434368026, 6.2105919833761E-5, 5.06485901490086E-5, 10.0, 4.33479958510728E-7, -0.0482856563197403, 0.797770113941529, -0.0482856563197403, 0.524983454665784, 1.0, 30, -0.475016545334216, 5.33792509685751E-4, 20, 0.237499079727943, 29719.0099009901, 0.448326727069835, 3.44382264313388E-4, 4.69220835126991E-4, 4.52001721911322E-4, 1
228.3, 2, 45, 488.846581189116, 87.9754264969637, 0.211893251627766, 9, 537.272875127615, 92.4680144236515, 12, 0.193166885676741, 2.00149079836846E-7, 1.0, -0.477313095430325, 0.189407395446472, 0.638512035010941, 0.943107221006565, 1.64680210297093E-4, 6.07612272773871E-5, 9.46561541830924, 2.29118025602705E-7, -0.361487964989059, 0.769316273912685, -0.0568927789934355, 0.522686904569675, 1.0, 17, -0.810592604553528, 6.24710782045349E-4, 9, 0.282561139274981, 21353.5400788436, 0.473825106762065, 3.1004164738547E-4, 4.4423877834336E-4, 5.2753354928274E-4, 2
217, 0, 44, 23.2803921562893, 69.0135174798187, 0.208020595748098, 10, 22.8396686263825, 69.9632125600634, 11, 0.00460829493087558, 8.00749291273366E-7, 1.0, -0.835989799171183, 0.164010200828817, 0.908851884312007, 0.908851884312007, 1.57619883500036E-4, 5.73300245691876E-5, 10.0, 1.06253271342043E-6, -0.091148115687993, 0.767411415503018, -0.091148115687993, 0.164010200828817, 1.0, 24, -0.835989799171183, 6.08294930875576E-4, 10, 0.300129477987871, 22490.4050691244, 0.536598018625125, 2.8110599078341E-4, 4.33179723502304E-4, 5.2073732718894E-4, 2
